Tweets,Date
From The Economist Espresso A resolution of sorts ChinaUS trade TradeTalks TradeDeals TradeWar tariffs 20190429 23152800000,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount  Democratic Underground  via demunderground20190429 23135900000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on TrumpTariffs  20190429 23135300000,2019-04-29
Trade war is killing family farms The only farmers in Texas making money are the ones with oil royalties or windmills on their acreage Why do you trump and the GOP hate farmers20190429 23134800000,2019-04-29
Trump Voters all the way  WhiteHouse its Dunceville stupid as they will never rebound or recoup a dime US farmer income plummets 118 billion as trade war drags its only going 2get worse That kind of loss hits GDP somewhere axios  20190429 23133200001,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios farmers we are with you resist  20190429 23124400000,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount MAGA  20190429 23104000000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on tradewar economics 20190429 23102200000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 23091300000,2019-04-29
Texas and California agriculture hit hard due to trumps trade war means small business farmers get hammered while corporations oil companies profit handsomely Why do you trump and the GOP hate farmers20190429 23090000000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 23085800000,2019-04-29
Trade war with US could lead to economic cold war for China Beijing researchers say  SCMPNews20190429 23065700000,2019-04-29
Trump trade war US farmer income plummets 118 billion in Q1  Axios  20190429 23064800003,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 23044900000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 23035500000,2019-04-29
realDonaldTrump TrumpMustGo JoeBiden2020 US Farmers Incomes Drop Most Since 2016 as Trade War Losses Mount Down 118 billion in 1st quarter link     via bpolitics20190429 23031100001,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 23022300000,2019-04-29
Your tariffs have cost the auto companies and farmers BILLIONS along with average American consumers Trump has been promising an end to his idiotic trade war for more than a year and WE are paying the price Both you and Finley are just Trump stooges20190429 22582800000,2019-04-29
Personal income for US farmers falls by the most in three years as Trumps trade war losses mount So much winning MAGA Trumptrain trumpisanamateur makeamericagolfagain liar   via bpolitics20190429 22573700000,2019-04-29
Wisconsin is known as Americas Dairyland but the milk makers who gave the state its moniker are vanishing falling prey to a variety of impediments including President Trump and his global trade war  pictwittercomGr6E2F5hYF20190429 22570900000,2019-04-29
Winning US farmer income plummets 118 billion as Trump trade war drags on  20190429 22570800000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios Oopsie  20190429 22565400000,2019-04-29
US Farmer Income Drops Most Since 2016 Amid Trade War Pain  Bloomberg  20190429 22563000005,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22562000000,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 22561400002,2019-04-29
Personal income for US farmers fall by the most in three years as Trumps trade war losses mount   promisesmadepromiseskept promiseskept farmers farms MAGA20190429 22535100000,2019-04-29
Personal income for US farmers fall by the most in three years as Trumps trade war losses mount   via bpolitics20190429 225332000037,2019-04-29
 US farmer income plummets 118 billion as Trump trade war drags on  Axios  20190429 22525500000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22520000000,2019-04-29
Trump trade war US farmer income plummets 118 billion in Q1  Axios  20190429 22514900001,2019-04-29
Personal income for US farmers fall by the most in three years as Trumps trade war losses mount   via bpolitics20190429 22510200000,2019-04-29
A top GOP senator warns that Trumps massive trade deal with Canada and Mexico is dead unless the president reverses his tariffs  via businessinsider TradeWar20190429 225001000013,2019-04-29
US Farmers Incomes Drop Most Since 2016 as Trade War Losses Mount   viabpolitics MAGA20190429 22483100000,2019-04-29
Trump trade war US farmer income plummets 118 billion in Q1  Axios  20190429 22464600000,2019-04-29
The grain market is in the crapper Granted the trade war is not the only cause but it surely did not help matters20190429 22463700000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios Trump takes your cash and gives it to ted state farmers  especially Big Agribusinesses some of his biggest donors  20190429 22454000000,2019-04-29
Now you and I as American taxpayers on the hook to bail out farmersmost of whom want a free market not a handoutfrom the damage Trumps stupid trade war has caused  20190429 22451600000,2019-04-29
Meet the Huawei executive whose arrest plunged Canada into a global trade war and could change the future of telecommunications forever  pictwittercomr3s6j44Lq120190429 22450200000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22442400000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22432300000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags onnotchickenfeed  20190429 22413000000,2019-04-29
Why you should never start a trade war with an autocracy  22405000000,2019-04-29
Farmer Income Drops Most Since 2016 as TradeWar Losses Mount  pictwittercomZarAFHBS9a20190429 22402200006,2019-04-29
This is the ad for 2020 How much more of your money do you want to waste on Donald Trumps trade war Here   and below 20190429 22395800000,2019-04-29
How are Trumps tariffs and that trade war working out for Iowan farmers As well as Trumps treason20190429 22394400002,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 22345100000,2019-04-29
Trumps trade war is a policy failure The cost of his chestthumping will be financially borne for years to come by American consumers farmers companies workers and the communities they live in Excellent piece mikedorning katiadmi  20190429 22344500000,2019-04-29
This is on the stable genius and his Trade War Good job dude American Farmers Confront a Mental Health Crisis  20190429 22332200000,2019-03-20
PAK BOUGHT REJECTED CANOLA OILThe PTIGovernment better look into this matter The people voted you ImranKhanPTI because they believed your government will deliver Sixer if the oil was rejected because of TradeWar Cleanbowled if the shipments had pestspictwittercom4FlZzBU0ql20190429 22323700000,2019-04-29
The SPX posted a new record intraday high overnight gaining an impressive 17 YTD Tradewar resolutions  upbeat earnings helping SPX rise 011 DJIA 004  NASDAQ 019 Doji star could be ominous here trading Losses may exceed depositspictwittercomv9AocJzMMZ20190429 22301200000,2019-04-29
  farmer income plummets 118 billion as Trump trade war drags on20190429 22300100000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios So much winning  20190429 22294300000,2019-04-29
Meet the Huawei executive whose arrest plunged Canada into a global trade war and could change the future of telecommunications forever  20190429 22285200001,2019-04-29
No one could have predicted Trumps trade wars would decimate the heartland Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 22265900002,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount   SmartNews20190429 22235500000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  22223900000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22223700000,2019-04-29
 realDonaldTrump MAGA You will be remembered as the President who destroyed The Great American Farmer Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 22213900004,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22210100006,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22200000000,2019-04-29
AAPL  Do I know of a more researched stock Apple will beat tomorrow and either drop a mild amount or stay even no pops from AAPL unless we see some good Tradewar news20190429 22194100000,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 22193000000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios  cathymcmorris  20190429 22191900002,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on SmartNews  20190429 22181700001,2019-04-29
So much winning Im tired of all the winning DerangedDonald Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 22174700000,2019-04-29
So easy to win a trade war20190429 22171100000,2019-04-29
Meet the Huawei executive whose arrest plunged Canada into a global trade war and could change the future of telecommunications forever  20190429 22144500000,2019-04-29
Keep taking one for the team you trump supporting fools US farmer income plummets 118 billion as Trump trade war drags on  22133700000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  22132500000,2019-04-29
Yet US farmers incomes drop 118B in 1st Q most since 2016 due to President Dumbass tariff and trade war So much winning MakeAmericaGagAgain20190429 22123700000,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 22114600000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios  20190429 22111900002,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios  20190429 22110400000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on   SmartNews20190429 22105300000,2019-04-29
The Huawei issue Smell an American rat The US want us to be foot soldiers in their trade war with China We cant even fire our own very expensive and so called independent nuclear missiles without their say so But maybe well get loads of cheap shit food as a thank you20190429 22103600000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22103400000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22102800001,2019-04-29
Trumps Trade War has pushed farmers incomes to a 3year low Rural voters are key to his support Most still believe hell help them But by 2020 they will realize they were conned Trumps only hope Give China whatever it wants in Trade Deal  20190429 22101500000,2019-04-29
Unfortunately no but probably the trade war helps a bit That said resilience is always a virtue in us20190429 22095400000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 22094100000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on MAGA  20190429 22093500000,2019-04-29
Thanks Donald Trump  Making America Great Again US farmer income plummets 118 billion as Trump trade war drags on  20190429 22083600000,2019-04-29
Personal income for US farmers fall by the most in three years as Trumps trade war losses mount   via bpolitics20190429 22081300000,2019-04-29
HEY DOES ANYBODY KNOW HOW WELL WE ARE WINNING THAT EASY TRADE WAR CRIMINAL TRUMP STARTED20190429 22081200001,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  22053200000,2019-04-29
US farmer income falls most since 2016 as Trump trade war losses mount  pictwittercom8uurnmlY2H20190429 22050400007,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios  20190429 22041300001,2019-04-29
Besides making more profits for shareholders and CEOs where did our people benefit from this trade war The costs only effect the middlelow income households  20190429 22030100000,2019-04-29
Welp  theywill continue to vote Repub solely bc theyre scared guns will be gone  having to be all up in a womans uterus I cant care about people that dont care for themselves US farmer income plummets 118 billion as Trump trade war drags on  20190429 22021000002,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  22014200000,2019-04-29
Trumps anti China tirades are part of his political campaign America does need to bring more manufacturing home but he initiated a damaging trade war with no clear end in sight20190429 21592600000,2019-04-29
RT profwolff Chile and Peru join Chinas Belt and Road Investment Initiative Signs of Chinas fastgrowing economy Trumps tariffs trade war theater is mostly his reelection effort Real economic change marches on  21590100000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21584700000,2019-04-29
Farmer income plummets 118 billion as Trump trade war drags on  Axios  20190429 21582300000,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount  RepBost Great work with the tariffs Farmer want markets not a handout 20190429 21581400000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios TrumpEffect  20190429 21581400001,2019-04-29
I read over the weekend that it cost them more to plant crops per unit than what the unit selling price was because the trade war killed off demand from the USA20190429 21580600001,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount SmartNews  20190429 21575700000,2019-04-29
Trumps trade war hammers Wisconsins ailing dairy farmersDairy farms in Wisconsin are on the brink of vanishing as they struggle to survive falling prices overproduction and President Trumps trade war  20190429 21574700000,2019-04-29
Actually not  have made some thing worse for middle class and working  took advantage of many these people The trade war is bad for US farmers MANY OF them in bankruptcies MANY of us has to pay a lot more taxes You a20190429 21574200000,2019-04-29
Personal income for US farmers fall by the most in three years as Trumps trade war losses mount   via bpolitics20190429 21571900000,2019-04-29
More About The Fight USChina the fighting wont stop when the trade war ends   via scmpnews20190429 21564600000,2019-04-29
USMCA Tradewar  20190429 21563300000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios  20190429 21560200000,2019-04-29
The Real Story  Free MengWanzhou  A nation of law arrests Huwei executive as pawn in USA trade war with China  pictwittercom9oDupj8KeL20190429 21551300001,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21533900000,2019-04-29
Thanks  realDonaldTrump trade war US farmer income plummets 118 billion in Q1  Axios  20190429 21531700000,2019-04-29
Winning the trade war Oops20190429 21524000000,2019-04-29
Personal income for US farmers fall by the most in three years as Trumps trade war losses mount   via bpolitics20190429 21522300001,2019-04-29
Trump trade war hurting farmers and ranchers  20190429 21520200000,2019-04-29
US team to visit China today to end trade war  pictwittercomQQ7JgOCSgd20190429 21515900000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21504300000,2019-04-29
TRUMPSPROMISEFarmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 21503300000,2019-04-29
From the man without a heart  and a brain US farmer income plummets 118 billion as Trump trade war drags on  20190429 21484900000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  RepKinzinger  GOP  realDonaldTrump thanks for nothing GOP absenteeadam  20190429 21444000002,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21432700000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21424800000,2019-04-29
China lied about the severity of the ASF problem and allowed deflection to focus on tariffs and the trade war to put pressure on Trump We now see the real reason for the huge drop in demand  20190429 21423200000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on Farmers should be happy Drumpfs economy is doing so good  20190429 21421400000,2019-04-29
A growing problem US farmer income plummets 118 billion as Trump trade war drags on  20190429 21404000001,2019-04-29
There is a trade war going on and lets not forget who has been spying on world leaders Obama had bugged Merkles mobile among many others Oh and US was spying on its own people too So Im with Team Sugar on this smacks of pure politics20190429 21394100000,2019-04-29
i have big power that can help trump to win the trade war and in many other fields such as north korea Please contact me via phone 8613252569608  i can talk with you baout these  will get mysterious ability20190429 21392900000,2019-04-29
Hi my name is wupeng from china I know president trump has visited china recently and got a lot success I know president trump is complaining about chinas economy and starting trade war with china  I suppor usa and20190429 21392000000,2019-04-29
Trump loses another trade war  20190429 21391800002,2019-04-29
Day 1 YOU MUST FIRE THE CHINESE AMBASADOR Day 2 YOU MUST ARREST THE HUAWEI CEO Day 3 OH MY GOD WHY DONT WE HAVE A CHINESE AMBASADOR AND WHY ARE WE IN A TRADE WAR WITH CHINA What trudeau needs to do is stop listening to right wing lunatics Thats his greatest flaw Centrist20190429 21390000001,2019-04-29
Hi my name is wupeng from china I know president trump has visited china recently and got a lot success I know president trump is complaining about chinas economy and starting trade war with china  I suppor usa and20190429 21380800000,2019-04-29
Hi my name is wupeng from china I know president trump has visited china recently and got a lot success I know president trump is complaining about chinas economy and starting trade war with china  I suppor usa and20190429 21373200000,2019-04-29
Trump forces Americans to pay 15 billion more for WASHING MACHINES They now cost about 100 more than they would have without Trumps DISASTROUS TRADE WAR so far HIGHER TARIFFS  HIGHER COST MOG MAGA 20190429 2137310000158,2019-04-29
Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 21371200000,2019-04-29
DerangedDonald US farmer income plummets 118 billion as Trump trade war drags on  21370700000,2019-04-29
One year in and this Trade War isnt showing any signs of stopping We cant wait for Trump to pull down these tariffs  its time for Iowans to find someone who will IACaucus  20190429 21363800000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  21363100000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21345500000,2019-04-29
Small farms are small businesses This administrations reckless trade war continues to hurt our farmers bottom line and the economy as a whole rural communities deserve better  20190429 21340900001,2019-04-29
So lets stop bailing out the Farmers Lets fire Trump and end tariffs as it seems the safer bet Trump 5he best at being the worst for business Farmer Income Drops Most Since 2016 as Trade War Losses Mount  20190429 21324500004,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21314100001,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  21312400000,2019-04-29
11000 Texas Farmers seek a bailout from US taxpayers due to Trump Tariffs Farmers have suffered from the tariffs and trade war with China Are you winning yet pictwittercomDtKl6DGCoO20190429 21304500003,2019-04-29
But they still believe in him US farmer income plummets 118 billion as Trump trade war drags on  21304300000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21303000000,2019-04-29
I will send you my welfare check if you like It covered less than 5 of my losses to that date I didnt support the trade war bailout and neither did most farmers We want the trade war solved not a few dollars to throw at tens of thousands in losses20190429 21302000000,2019-04-29
Her arrest plunged Canada in the middle of a global trade war But who is Meng Wanzhou  213018000020,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  Axios  20190429 21292400000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on The drop is being driven primarily by the fallout from President Trumps trade disputes a nosedive in commodity prices and record flooding in the Midwest  20190429 21291700000,2019-04-29
US farmer income plummets 118 billion as Trump trade war drags on  20190429 21291100000,2019-04-29
US farmer income plummets 118 billion from Trumps asinine trade war And it dominoes from therefarmers support many industries If they cant buy from suppliers then the suppliers go under and on it goes Trump is destroying us  20190429 21285000005,2019-04-29
Trump regret syndrome is spreading like a wildfire Farm equipment purchases plummet as Trumps trade war hits rural America   via bpolitics20190429 21251600000,2019-04-26
